Sample	2mm tape 
date	07/01/2025
	
Temperature (K)	77.00
Angle (deg.)	0.000000
field / T	0.100000
	
		
Approx. trace time (s)	120.0	
		
Current / A	V1  -sample/ uV	time/s
8.707569	0.013007	16.839000
8.794617	-0.000031	16.886000
8.818992	-0.037631	17.047000
8.844799	-0.049515	17.092000
8.869417	-0.063598	17.138000
8.894979	-0.070408	17.184000
8.919943	-0.080907	17.231000
8.944814	-0.089943	17.276000
8.969702	-0.101887	17.323000
8.994316	-0.109452	17.368000
9.019117	-0.118817	17.415000
9.043914	-0.128282	17.461000
9.069266	-0.137988	17.507000
9.154258	-0.167983	17.554000
9.179080	-0.181977	17.709000
9.204272	-0.188048	17.755000
9.228690	-0.197132	17.802000
9.253423	-0.204099	17.848000
9.278162	-0.212422	17.894000
9.303268	-0.218697	17.940000
9.390446	-0.224387	17.984000
9.415332	-0.252564	18.146000
9.440423	-0.259246	18.192000
9.465249	-0.265392	18.238000
9.490244	-0.271863	18.284000
9.514450	-0.278655	18.330000
9.539150	-0.280402	18.375000
9.564158	-0.282163	18.421000
9.589506	-0.283360	18.468000
9.614843	-0.284656	18.514000
9.640039	-0.282573	18.560000
9.665414	-0.282493	18.607000
9.864317	-0.265581	18.653000
9.889861	-0.270716	19.021000
9.986384	-0.269971	19.066000
10.011870	-0.270236	19.246000
10.036561	-0.269851	19.292000
10.061320	-0.269791	19.338000
10.085881	-0.269985	19.385000
10.110245	-0.273249	19.431000
10.135722	-0.275922	19.477000
10.160382	-0.279721	19.522000
10.185611	-0.280312	19.568000
10.210649	-0.278080	19.614000
10.235428	-0.277078	19.660000
10.260419	-0.276653	19.705000
10.344206	-0.255698	19.752000
10.369611	-0.251498	19.908000
10.394703	-0.240017	19.954000
10.419975	-0.228306	20.000000
10.445045	-0.215149	20.047000
10.469996	-0.203257	20.092000
10.494245	-0.192622	20.138000
10.697080	-0.176827	20.184000
10.722493	-0.044437	20.558000
10.747390	-0.029070	20.605000
10.773092	-0.012400	20.652000
10.797380	0.003883	20.697000
10.821816	0.021238	20.743000
